BayesianSearch: New best config found. Config: {'weights1': 0.4352708455998633, 'weights2': 0.9888675957849619, 'weights3': 0.48903280989103226, 'weights4': 0.09240871656055005, 'weights5': 0.17244462784065084, 'normalize': False} - results: {'ROC_AUC': 0.4614497142857098, 'PRECISION': 0.146569999999999, 'RECALL': 0.146569999999999, 'RECALL_TEST_LEN': 0.146569999999999, 'MAP': 0.07962288095238029, 'MRR': 0.4036677380952411, 'NDCG': 0.16963145168870689, 'F1': 0.146569999999999, 'HIT_RATE': 1.4657, 'ARHR': 0.5605390079365091, 'NOVELTY': 0.005341635313667286, 'DIVERSITY_MEAN_INTER_LIST': 0.9729232923292329, 'DIVERSITY_HERFINDAHL': 0.9972826, 'COVERAGE_ITEM': 0.13103949600193845, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.20187074306839187, 'SHANNON_ENTROPY': 9.408623496226712} - time: 2018-11-30 12:48:30.741622
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.8885170123143896, 'weights2': 0.8018405602891708, 'weights3': 0, 'weights4': 0.3207116965391652, 'weights5': 0.49190723832884353, 'normalize': False} - results: {'ROC_AUC': 0.4856446547619016, 'PRECISION': 0.16791999999999638, 'RECALL': 0.16791999999999638, 'RECALL_TEST_LEN': 0.16791999999999638, 'MAP': 0.0974281746031734, 'MRR': 0.44493563492063615, 'NDCG': 0.1950205567382276, 'F1': 0.16791999999999638, 'HIT_RATE': 1.6792, 'ARHR': 0.6462638888888902, 'NOVELTY': 0.005709037529034551, 'DIVERSITY_MEAN_INTER_LIST': 0.9884202640264027, 'DIVERSITY_HERFINDAHL': 0.9988321422, 'COVERAGE_ITEM': 0.2500121153380179, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2584723798449613, 'SHANNON_ENTROPY': 10.688259112413988} - time: 2018-11-30 15:56:51.607088
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7640047647009884, 'weights2': 0.2894404019725445, 'weights3': 0, 'weights4': 0.9313596684345343, 'weights5': 0.22309196355714878, 'normalize': True} - results: {'ROC_AUC': 0.4698347698412651, 'PRECISION': 0.15813999999999767, 'RECALL': 0.15813999999999767, 'RECALL_TEST_LEN': 0.15813999999999767, 'MAP': 0.09249632539682473, 'MRR': 0.42564698412698515, 'NDCG': 0.1846309426859021, 'F1': 0.15813999999999767, 'HIT_RATE': 1.5814, 'ARHR': 0.614174484126984, 'NOVELTY': 0.005914422280473777, 'DIVERSITY_MEAN_INTER_LIST': 0.9915496169616962, 'DIVERSITY_HERFINDAHL': 0.9991450462, 'COVERAGE_ITEM': 0.30239883692755026, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2796140810767505, 'SHANNON_ENTROPY': 11.092189179055314} - time: 2018-11-30 15:57:02.069196
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4851222459882244, 'weights2': 0.7373653141935058, 'weights3': 0, 'weights4': 0.25214844377392054, 'weights5': 0.33060319339254807, 'normalize': True} - results: {'ROC_AUC': 0.4904394880952339, 'PRECISION': 0.1696699999999966, 'RECALL': 0.1696699999999966, 'RECALL_TEST_LEN': 0.1696699999999966, 'MAP': 0.09808105158730043, 'MRR': 0.45001539682539904, 'NDCG': 0.19703676796406508, 'F1': 0.1696699999999966, 'HIT_RATE': 1.6967, 'ARHR': 0.6529153174603171, 'NOVELTY': 0.0056237306943016565, 'DIVERSITY_MEAN_INTER_LIST': 0.9864267126712671, 'DIVERSITY_HERFINDAHL': 0.998632807, 'COVERAGE_ITEM': 0.22597528471044342, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24756475557461408, 'SHANNON_ENTROPY': 10.473951727852072} - time: 2018-11-30 15:57:17.741590
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.25621857510919077, 'weights2': 0.9391179816366142, 'weights3': 0, 'weights4': 0.6089805215693426, 'weights5': 0.554131655817137, 'normalize': True} - results: {'ROC_AUC': 0.49010612698412315, 'PRECISION': 0.16836999999999622, 'RECALL': 0.16836999999999622, 'RECALL_TEST_LEN': 0.16836999999999622, 'MAP': 0.0961554166666657, 'MRR': 0.4465116269841289, 'NDCG': 0.19498840486332775, 'F1': 0.16836999999999622, 'HIT_RATE': 1.6837, 'ARHR': 0.6447525396825389, 'NOVELTY': 0.0055565429464276075, 'DIVERSITY_MEAN_INTER_LIST': 0.9849231303130312, 'DIVERSITY_HERFINDAHL': 0.9984824638, 'COVERAGE_ITEM': 0.19927307971892416, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24279575006078288, 'SHANNON_ENTROPY': 10.28058659443948} - time: 2018-11-30 15:57:28.286285
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.25429302991997826, 'weights2': 0.23480381026330854, 'weights3': 0, 'weights4': 0.6937511822920559, 'weights5': 0.9413718764886632, 'normalize': True} - results: {'ROC_AUC': 0.4910784563492016, 'PRECISION': 0.1708999999999968, 'RECALL': 0.1708999999999968, 'RECALL_TEST_LEN': 0.1708999999999968, 'MAP': 0.09867318253968142, 'MRR': 0.4501183730158721, 'NDCG': 0.19809082342535259, 'F1': 0.1708999999999968, 'HIT_RATE': 1.709, 'ARHR': 0.6553671428571431, 'NOVELTY': 0.00565593957571345, 'DIVERSITY_MEAN_INTER_LIST': 0.9895864846484648, 'DIVERSITY_HERFINDAHL': 0.9989487526, 'COVERAGE_ITEM': 0.22607220741458686, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.26330842263180454, 'SHANNON_ENTROPY': 10.634787699565859} - time: 2018-11-30 15:57:38.224043
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.47136849087426114, 'weights2': 0.2008555668411205, 'weights3': 0, 'weights4': 0.053986066018580026, 'weights5': 0.8864882401609001, 'normalize': False} - results: {'ROC_AUC': 0.4778492103174574, 'PRECISION': 0.1644799999999971, 'RECALL': 0.1644799999999971, 'RECALL_TEST_LEN': 0.1644799999999971, 'MAP': 0.09512266666666573, 'MRR': 0.4334396428571448, 'NDCG': 0.19046814255043865, 'F1': 0.1644799999999971, 'HIT_RATE': 1.6448, 'ARHR': 0.6296445238095255, 'NOVELTY': 0.005799097482715505, 'DIVERSITY_MEAN_INTER_LIST': 0.9915874827482749, 'DIVERSITY_HERFINDAHL': 0.9991488324, 'COVERAGE_ITEM': 0.26047976738551004, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28047735863095236, 'SHANNON_ENTROPY': 10.932695473624673} - time: 2018-11-30 15:57:47.948742
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.14173128557449688, 'weights2': 0.979830353765637, 'weights3': 0, 'weights4': 0.8477483206583172, 'weights5': 0.9707344515937973, 'normalize': True} - results: {'ROC_AUC': 0.4891866746031711, 'PRECISION': 0.16679999999999673, 'RECALL': 0.16679999999999673, 'RECALL_TEST_LEN': 0.16679999999999673, 'MAP': 0.09494056746031648, 'MRR': 0.44465452380952586, 'NDCG': 0.19334768627136945, 'F1': 0.16679999999999673, 'HIT_RATE': 1.668, 'ARHR': 0.6397214285714266, 'NOVELTY': 0.005545885058033451, 'DIVERSITY_MEAN_INTER_LIST': 0.9852344934493449, 'DIVERSITY_HERFINDAHL': 0.998513597, 'COVERAGE_ITEM': 0.19166464744366368, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2445040950455005, 'SHANNON_ENTROPY': 10.255147907628883} - time: 2018-11-30 15:57:58.023852
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.87744029930736, 'weights2': 0.5885460514214965, 'weights3': 0, 'weights4': 0.4661518457935725, 'weights5': 0.8597488252364595, 'normalize': False} - results: {'ROC_AUC': 0.48468299999999537, 'PRECISION': 0.1673499999999967, 'RECALL': 0.1673499999999967, 'RECALL_TEST_LEN': 0.1673499999999967, 'MAP': 0.09743158333333259, 'MRR': 0.4434622619047636, 'NDCG': 0.19453468478396535, 'F1': 0.1673499999999967, 'HIT_RATE': 1.6735, 'ARHR': 0.6450128968253968, 'NOVELTY': 0.005750305263392456, 'DIVERSITY_MEAN_INTER_LIST': 0.9899052525252525, 'DIVERSITY_HERFINDAHL': 0.9989806262, 'COVERAGE_ITEM': 0.2570874727404895, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.26776760648322656, 'SHANNON_ENTROPY': 10.805434979617683} - time: 2018-11-30 15:58:08.386788
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7851428778603339, 'weights2': 0.5561301297702764, 'weights3': 0, 'weights4': 0.16680434873718253, 'weights5': 0.5924581633795354, 'normalize': True} - results: {'ROC_AUC': 0.4820368214285684, 'PRECISION': 0.16663999999999654, 'RECALL': 0.16663999999999654, 'RECALL_TEST_LEN': 0.16663999999999654, 'MAP': 0.09682261904761798, 'MRR': 0.44092761904762146, 'NDCG': 0.19349721561074257, 'F1': 0.16663999999999654, 'HIT_RATE': 1.6664, 'ARHR': 0.6410761904761926, 'NOVELTY': 0.005756152658211606, 'DIVERSITY_MEAN_INTER_LIST': 0.9896804400440045, 'DIVERSITY_HERFINDAHL': 0.9989581472, 'COVERAGE_ITEM': 0.2595105403440756, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2663612920089619, 'SHANNON_ENTROPY': 10.802621227990787} - time: 2018-11-30 15:58:18.544697
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5531205620353242, 'weights2': 0.8356866334613913, 'weights3': 0, 'weights4': 0.43447024503595133, 'weights5': 0.308343852872734, 'normalize': False} - results: {'ROC_AUC': 0.4902625833333299, 'PRECISION': 0.16970999999999659, 'RECALL': 0.16970999999999659, 'RECALL_TEST_LEN': 0.16970999999999659, 'MAP': 0.09797043253968142, 'MRR': 0.4495721825396848, 'NDCG': 0.19694749369695783, 'F1': 0.16970999999999659, 'HIT_RATE': 1.6971, 'ARHR': 0.6522799999999996, 'NOVELTY': 0.00562298017276888, 'DIVERSITY_MEAN_INTER_LIST': 0.9862793739373937, 'DIVERSITY_HERFINDAHL': 0.9986180746, 'COVERAGE_ITEM': 0.22670220499151927, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24690758709125882, 'SHANNON_ENTROPY': 10.470132639378544} - time: 2018-11-30 15:58:29.059125
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5893881657509017, 'weights2': 0.372628891295153, 'weights3': 0, 'weights4': 0.8774488512745446, 'weights5': 0.7943710192187262, 'normalize': False} - results: {'ROC_AUC': 0.4890027103174566, 'PRECISION': 0.16932999999999623, 'RECALL': 0.16932999999999623, 'RECALL_TEST_LEN': 0.16932999999999623, 'MAP': 0.09848905158730069, 'MRR': 0.4473111507936522, 'NDCG': 0.19664105816930533, 'F1': 0.16932999999999623, 'HIT_RATE': 1.6933, 'ARHR': 0.6514449206349212, 'NOVELTY': 0.0057289977025277135, 'DIVERSITY_MEAN_INTER_LIST': 0.9899671107110711, 'DIVERSITY_HERFINDAHL': 0.9989868114, 'COVERAGE_ITEM': 0.25490671189726194, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2652739707279984, 'SHANNON_ENTROPY': 10.78698632588281} - time: 2018-11-30 15:58:40.026639
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.04579695560964603, 'weights2': 0.0933264598644622, 'weights3': 0, 'weights4': 0.1812521479415623, 'weights5': 0.2445138526825621, 'normalize': True} - results: {'ROC_AUC': 0.49313509523809096, 'PRECISION': 0.16960999999999676, 'RECALL': 0.16960999999999676, 'RECALL_TEST_LEN': 0.16960999999999676, 'MAP': 0.0974457063492054, 'MRR': 0.44933138888888946, 'NDCG': 0.1967523433856666, 'F1': 0.16960999999999676, 'HIT_RATE': 1.6961, 'ARHR': 0.6512363492063475, 'NOVELTY': 0.005601291985182278, 'DIVERSITY_MEAN_INTER_LIST': 0.9880414241424142, 'DIVERSITY_HERFINDAHL': 0.998794262, 'COVERAGE_ITEM': 0.2078507390356191, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2564920606060606, 'SHANNON_ENTROPY': 10.467759722336547} - time: 2018-11-30 15:58:50.690806
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.45571717378165244, 'weights2': 0.575655897215445, 'weights3': 0, 'weights4': 0.16105379586823731, 'weights5': 0.237975668959858, 'normalize': True} - results: {'ROC_AUC': 0.48836496825396525, 'PRECISION': 0.16927999999999632, 'RECALL': 0.16927999999999632, 'RECALL_TEST_LEN': 0.16927999999999632, 'MAP': 0.09789997619047522, 'MRR': 0.4486256746031773, 'NDCG': 0.19650267908722163, 'F1': 0.16927999999999632, 'HIT_RATE': 1.6928, 'ARHR': 0.6510228571428576, 'NOVELTY': 0.0056509948008097236, 'DIVERSITY_MEAN_INTER_LIST': 0.9869782778277828, 'DIVERSITY_HERFINDAHL': 0.998687958, 'COVERAGE_ITEM': 0.23513448025199904, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25008552647846694, 'SHANNON_ENTROPY': 10.542785695994757} - time: 2018-11-30 15:59:01.505620
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.00197758787372615, 'weights2': 0.08208127289200862, 'weights3': 0, 'weights4': 0.9991312371629324, 'weights5': 0.02626333502192668, 'normalize': False} - results: {'ROC_AUC': 0.4912254166666623, 'PRECISION': 0.16999999999999688, 'RECALL': 0.16999999999999688, 'RECALL_TEST_LEN': 0.16999999999999688, 'MAP': 0.09612096825396718, 'MRR': 0.4474603968253974, 'NDCG': 0.19600796929523348, 'F1': 0.16999999999999688, 'HIT_RATE': 1.7, 'ARHR': 0.6458999206349201, 'NOVELTY': 0.005559069601654208, 'DIVERSITY_MEAN_INTER_LIST': 0.9843915511551156, 'DIVERSITY_HERFINDAHL': 0.9984293112, 'COVERAGE_ITEM': 0.24031984492367336, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.21443010887096775, 'SHANNON_ENTROPY': 10.31500209179736} - time: 2018-11-30 15:59:21.674201
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.972836712441079, 'weights2': 0.9216860300389748, 'weights3': 0, 'weights4': 0.028780287628345724, 'weights5': 0.9863047617612662, 'normalize': True} - results: {'ROC_AUC': 0.48860313888888607, 'PRECISION': 0.1684299999999964, 'RECALL': 0.1684299999999964, 'RECALL_TEST_LEN': 0.1684299999999964, 'MAP': 0.09774173412698323, 'MRR': 0.4469288492063517, 'NDCG': 0.19575076348781587, 'F1': 0.1684299999999964, 'HIT_RATE': 1.6843, 'ARHR': 0.6489380952380951, 'NOVELTY': 0.005694465122909121, 'DIVERSITY_MEAN_INTER_LIST': 0.9886982598259826, 'DIVERSITY_HERFINDAHL': 0.998859939, 'COVERAGE_ITEM': 0.24153137872546643, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2607889749247743, 'SHANNON_ENTROPY': 10.66941961119184} - time: 2018-11-30 15:59:41.953269
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.003239118120964779, 'weights2': 0.2483396950790624, 'weights3': 0, 'weights4': 0.9192579669706769, 'weights5': 0.13365593396345754, 'normalize': True} - results: {'ROC_AUC': 0.4890374484126937, 'PRECISION': 0.16713999999999654, 'RECALL': 0.16713999999999654, 'RECALL_TEST_LEN': 0.16713999999999654, 'MAP': 0.09454286904761817, 'MRR': 0.44492265873015985, 'NDCG': 0.1933395113877952, 'F1': 0.16713999999999654, 'HIT_RATE': 1.6714, 'ARHR': 0.6387521825396805, 'NOVELTY': 0.005530559699095261, 'DIVERSITY_MEAN_INTER_LIST': 0.9839920872087209, 'DIVERSITY_HERFINDAHL': 0.9983893688, 'COVERAGE_ITEM': 0.20179307002665375, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.22876956542617044, 'SHANNON_ENTROPY': 10.203926115922444} - time: 2018-11-30 16:00:03.214933
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.9306378427838059, 'weights2': 0.9994599058291597, 'weights3': 0, 'weights4': 0.9290667599811199, 'weights5': 0.07608026265496093, 'normalize': True} - results: {'ROC_AUC': 0.4869098134920607, 'PRECISION': 0.1686899999999963, 'RECALL': 0.1686899999999963, 'RECALL_TEST_LEN': 0.1686899999999963, 'MAP': 0.09769785317460193, 'MRR': 0.44710761904762075, 'NDCG': 0.19583120610490443, 'F1': 0.1686899999999963, 'HIT_RATE': 1.6869, 'ARHR': 0.6488330158730157, 'NOVELTY': 0.0056778512425573755, 'DIVERSITY_MEAN_INTER_LIST': 0.9870694809480949, 'DIVERSITY_HERFINDAHL': 0.9986970774, 'COVERAGE_ITEM': 0.24705597286164285, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2503896371837615, 'SHANNON_ENTROPY': 10.598687650231277} - time: 2018-11-30 16:00:23.489152
BayesianSearch: Config is suboptimal. Config: {'weights1': 4.499406769997716e-05, 'weights2': 0.005145959799077171, 'weights3': 0, 'weights4': 0.9531424056528169, 'weights5': 0.9947691224939808, 'normalize': False} - results: {'ROC_AUC': 0.47379072619047236, 'PRECISION': 0.16014999999999682, 'RECALL': 0.16014999999999682, 'RECALL_TEST_LEN': 0.16014999999999682, 'MAP': 0.08918420238095134, 'MRR': 0.4230923412698434, 'NDCG': 0.18407748401388527, 'F1': 0.16014999999999682, 'HIT_RATE': 1.6015, 'ARHR': 0.6051498809523841, 'NOVELTY': 0.005635652061495033, 'DIVERSITY_MEAN_INTER_LIST': 0.9898634503450345, 'DIVERSITY_HERFINDAHL': 0.9989764464, 'COVERAGE_ITEM': 0.20964380906227284, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.26405705107464755, 'SHANNON_ENTROPY': 10.562207780007073} - time: 2018-11-30 16:00:44.287395
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.9872349354268505, 'weights2': 0.9822314708149267, 'weights3': 0, 'weights4': 0.9822860421431685, 'weights5': 0.804589156360488, 'normalize': False} - results: {'ROC_AUC': 0.4896977380952343, 'PRECISION': 0.16975999999999614, 'RECALL': 0.16975999999999614, 'RECALL_TEST_LEN': 0.16975999999999614, 'MAP': 0.09840992460317348, 'MRR': 0.44881567460317645, 'NDCG': 0.19707123617753386, 'F1': 0.16975999999999614, 'HIT_RATE': 1.6976, 'ARHR': 0.6527898809523807, 'NOVELTY': 0.005678042217629144, 'DIVERSITY_MEAN_INTER_LIST': 0.9881024362436243, 'DIVERSITY_HERFINDAHL': 0.9988003626, 'COVERAGE_ITEM': 0.24283983523140296, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25517470071827614, 'SHANNON_ENTROPY': 10.63218228822344} - time: 2018-11-30 16:01:04.483099
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.003435904184215466, 'weights2': 0.35939821534640315, 'weights3': 0, 'weights4': 0.06808243548197956, 'weights5': 0.06071519568169914, 'normalize': False} - results: {'ROC_AUC': 0.47931423015872626, 'PRECISION': 0.1621499999999967, 'RECALL': 0.1621499999999967, 'RECALL_TEST_LEN': 0.1621499999999967, 'MAP': 0.091027738095237, 'MRR': 0.4328708333333349, 'NDCG': 0.18737289479672908, 'F1': 0.1621499999999967, 'HIT_RATE': 1.6215, 'ARHR': 0.6185846031746026, 'NOVELTY': 0.005508814564283872, 'DIVERSITY_MEAN_INTER_LIST': 0.9825754195419543, 'DIVERSITY_HERFINDAHL': 0.9982477162, 'COVERAGE_ITEM': 0.17954930942573297, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.23584252023745275, 'SHANNON_ENTROPY': 10.085122238467369} - time: 2018-11-30 16:01:26.242104
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7608737234222579, 'weights2': 0.7395132723242829, 'weights3': 0, 'weights4': 0.9851902586907155, 'weights5': 0.044747093674624816, 'normalize': False} - results: {'ROC_AUC': 0.4872769126984097, 'PRECISION': 0.16868999999999615, 'RECALL': 0.16868999999999615, 'RECALL_TEST_LEN': 0.16868999999999615, 'MAP': 0.09774967460317333, 'MRR': 0.44661202380952564, 'NDCG': 0.19579526183903218, 'F1': 0.16868999999999615, 'HIT_RATE': 1.6869, 'ARHR': 0.6485835714285727, 'NOVELTY': 0.005692863142327445, 'DIVERSITY_MEAN_INTER_LIST': 0.9873893869386938, 'DIVERSITY_HERFINDAHL': 0.9987290648, 'COVERAGE_ITEM': 0.2526774897019627, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25190614381591564, 'SHANNON_ENTROPY': 10.63851235395159} - time: 2018-11-30 16:01:46.361241
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.62690005117866, 'weights2': 0.867988611957106, 'weights3': 0, 'weights4': 0.9977116811852061, 'weights5': 0.9687975258806418, 'normalize': True} - results: {'ROC_AUC': 0.49416698809523485, 'PRECISION': 0.17064999999999608, 'RECALL': 0.17064999999999608, 'RECALL_TEST_LEN': 0.17064999999999608, 'MAP': 0.099017964285713, 'MRR': 0.453589642857145, 'NDCG': 0.1985257224045694, 'F1': 0.17064999999999608, 'HIT_RATE': 1.7065, 'ARHR': 0.658665753968254, 'NOVELTY': 0.0056277730793834226, 'DIVERSITY_MEAN_INTER_LIST': 0.9874330733073308, 'DIVERSITY_HERFINDAHL': 0.998733433, 'COVERAGE_ITEM': 0.22553913254179792, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2511379119226638, 'SHANNON_ENTROPY': 10.515663000774921} - time: 2018-11-30 16:02:07.032677
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.590685106955692, 'weights2': 0.9658467164876668, 'weights3': 0, 'weights4': 0.24081253631594202, 'weights5': 0.9694394358084104, 'normalize': False} - results: {'ROC_AUC': 0.4924620634920588, 'PRECISION': 0.1699199999999966, 'RECALL': 0.1699199999999966, 'RECALL_TEST_LEN': 0.1699199999999966, 'MAP': 0.09830660714285572, 'MRR': 0.45105500000000154, 'NDCG': 0.19749190072864295, 'F1': 0.1699199999999966, 'HIT_RATE': 1.6992, 'ARHR': 0.6547380952380946, 'NOVELTY': 0.005615058434962016, 'DIVERSITY_MEAN_INTER_LIST': 0.9870370177017702, 'DIVERSITY_HERFINDAHL': 0.9986938314, 'COVERAGE_ITEM': 0.217833777562394, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2515570551601424, 'SHANNON_ENTROPY': 10.469677141960045} - time: 2018-11-30 16:02:28.934183
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.002665235547136713, 'weights2': 0.06873190581681354, 'weights3': 0, 'weights4': 0.148567375502352, 'weights5': 0.9967347046806609, 'normalize': True} - results: {'ROC_AUC': 0.46609290079364785, 'PRECISION': 0.15603999999999732, 'RECALL': 0.15603999999999732, 'RECALL_TEST_LEN': 0.15603999999999732, 'MAP': 0.08639802777777693, 'MRR': 0.413373492063495, 'NDCG': 0.17926139454841614, 'F1': 0.15603999999999732, 'HIT_RATE': 1.5604, 'ARHR': 0.5890710317460337, 'NOVELTY': 0.005624961326314854, 'DIVERSITY_MEAN_INTER_LIST': 0.9894844344434442, 'DIVERSITY_HERFINDAHL': 0.9989385486, 'COVERAGE_ITEM': 0.18769081657378242, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.27712646360351056, 'SHANNON_ENTROPY': 10.482109303545329} - time: 2018-11-30 16:02:50.173243
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7970389838126003, 'weights2': 0.9957301025407057, 'weights3': 0, 'weights4': 0.0377220931566159, 'weights5': 0.03759758774233324, 'normalize': True} - results: {'ROC_AUC': 0.4853147698412663, 'PRECISION': 0.16817999999999614, 'RECALL': 0.16817999999999614, 'RECALL_TEST_LEN': 0.16817999999999614, 'MAP': 0.09692727380952264, 'MRR': 0.4451860317460336, 'NDCG': 0.19490814149603247, 'F1': 0.16817999999999614, 'HIT_RATE': 1.6818, 'ARHR': 0.6450184920634928, 'NOVELTY': 0.005661533802351267, 'DIVERSITY_MEAN_INTER_LIST': 0.9865648624862485, 'DIVERSITY_HERFINDAHL': 0.9986466206, 'COVERAGE_ITEM': 0.24022292221952993, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24864746672045177, 'SHANNON_ENTROPY': 10.54720781355661} - time: 2018-11-30 16:03:11.541407
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.9362536704042793, 'weights2': 0.9758952781128578, 'weights3': 0, 'weights4': 0.048720650127237364, 'weights5': 0.8825134305354123, 'normalize': False} - results: {'ROC_AUC': 0.488243329365076, 'PRECISION': 0.16882999999999607, 'RECALL': 0.16882999999999607, 'RECALL_TEST_LEN': 0.16882999999999607, 'MAP': 0.09782247619047518, 'MRR': 0.4466981746031763, 'NDCG': 0.19601141755431892, 'F1': 0.16882999999999607, 'HIT_RATE': 1.6883, 'ARHR': 0.6493175793650781, 'NOVELTY': 0.005679500875271101, 'DIVERSITY_MEAN_INTER_LIST': 0.988225602560256, 'DIVERSITY_HERFINDAHL': 0.998812678, 'COVERAGE_ITEM': 0.23872062030530652, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25746785061903793, 'SHANNON_ENTROPY': 10.628088375889115} - time: 2018-11-30 16:03:32.068061
